AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,background_music,breakfast,brunch,casual,classy,dairy-free,dessert,dinner,divey,dj,garage,gluten-free,halal,hipster,intimate,jukebox,karaoke,kosher,latenight,live,lot,lunch,no_music,romantic,soy-free,street,touristy,trendy,upscale,valet,validated,vegan,vegetarian,video,business_id,categories,city,is_open,latitude,longitude,name,postal_code,state,hours,FridayOPEN,MondayOPEN,SaturdayOPEN,SundayOPEN,ThursdayOPEN,TuesdayOPEN,WednesdayOPEN,FridayCOLSED,MondayCOLSED,SaturdayCOLSED,SundayCOLSED,ThursdayCOLSED,TuesdayCOLSED,WednesdayCOLSED,stars
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,yes,unknown,'free',FALSE,TRUE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,41738,"Pubs, Sports Bars, Pizza, Nightlife, Food, Breweries, American (New), Bars, Restaurants",Las Vegas,1,36.0702792,-115.2249525,Sierra Gold,89118,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.355371901
unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,4,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,9152,"Adult Entertainment, Lounges, Nightlife, Bars",Las Vegas,1,36.1031181,-115.1781703,Hyde Tmobile Arena,89109,NV,,,,,,,,,,,,,,,,3
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,'casual',unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,127877,"Nightlife, Bars, Restaurants, Burgers, American (Traditional)",Las Vegas,0,36.11500683,-115.1569701,Claim Jumper,89169,NV,"{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:30'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,22:30,21:30,22:30,21:30,21:30,21:30,21:30,3.545454545
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,3,TRUE,TRUE,FALSE,unknown,unknown,'no',TRUE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,37740,"Nightlife, Tapas Bars, Bars, Lounges, Restaurants, American (New)",Las Vegas,1,36.10289615,-115.1701994,Crush,89109,NV,"{'Monday': '17:30-22:0', 'Tuesday': '17:30-22:0', 'Wednesday': '17:30-22:0', 'Thursday': '17:30-22:0', 'Friday': '17:0-22:0', 'Saturday': '17:0-22:0'}",17:00,17:30,17:00,,17:30,17:30,17:30,22:00,22:00,22:00,,22:00,22:00,22:00,3.73540856
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,TRUE,FALSE,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,TRUE,TRUE,2,FALSE,TRUE,TRUE,outdoor,TRUE,'free',unknown,FALSE,TRUE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,unknown,185769,"Comfort Food, American (New), Restaurants, Bars, Breakfast & Brunch, Wine Bars, Tapas/Small Plates, Burgers, Nightlife, Cocktail Bars, Beer, Wine & Spirits, Food, Beer Bar",Las Vegas,1,36.07014648,-115.1738563,Lazy Dog Restaurant & Bar,89119,NV,"{'Monday': '10:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '9:0-0:0'}",11:00,10:00,10:00,09:00,11:00,11:00,11:00,00:00,00:00,00:00,00:00,00:00,00:00,22:00,4.177935943
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'free',FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,25918,"Food, Bars, Arts & Entertainment, Restaurants, Casinos, American (Traditional), Pubs, Breweries, Nightlife",Las Vegas,1,36.050869,-115.2441452,Village Pub & Poker,89139,NV,"{'Monday': '6:0-6:0', 'Tuesday': '6:0-6:0', 'Wednesday': '6:0-6:0', 'Thursday': '6:0-6:0', 'Friday': '6:0-6:0', 'Saturday': '6:0-6:0', 'Sunday': '6:0-6:0'}",06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,06:00,3.981981982
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,FALSE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,TRUE,'no',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,23314,"Wine Bars, Italian, Salad, Nightlife, Bars, Restaurants",Las Vegas,1,36.11404716,-115.1322573,Olive Garden Italian Restaurant,89119,NV,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,23:00,22:00,23:00,22:00,22:00,22:00,22:00,3.519313305
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,TRUE,FALSE,unknown,FALSE,unknown,FALSE,TRUE,unknown,FALSE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,TRUE,'no',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,43001,"Specialty Food, Nightlife, Pasta Shops, Wine Bars, Restaurants, Salad, Bars, Italian, Food",Las Vegas,1,36.2472804,-115.2089199,Don Michael's,89130,NV,"{'Monday': '0:0-0:0', 'Tuesday': '16:0-21:0'}",,00:00,,,,16:00,,,00:00,,,,21:00,,4.587096774
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,TRUE,'no',unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,FALSE,TRUE,unknown,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,142312,"Restaurants, Nightlife, Bars, Music Venues, American (Traditional), Arts & Entertainment",Las Vegas,1,36.11899784,-115.1703831,Toby Keith's I Love This Bar & Grill,89109,NV,"{'Monday': '17:0-0:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-1:0', 'Saturday': '11:30-1:0', 'Sunday': '11:30-0:0'}",17:00,17:00,11:30,11:30,17:00,17:00,17:00,01:00,00:00,01:00,00:00,00:00,00:00,00:00,3.062980031
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,FALSE,unknown,'loud',unknown,TRUE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,no,TRUE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,13269,"Cocktail Bars, Bars, Nightlife",Las Vegas,0,36.1182919,-115.170409,Blvd. Cocktail Company,89109,NV,"{'Monday': '17:0-1:0', 'Tuesday': '17:0-1:0', 'Wednesday': '17:0-1:0', 'Thursday': '17:0-1:0', 'Friday': '17:0-1:0', 'Saturday': '17:0-1:0', 'Sunday': '17:0-1:0'}",17:00,17:00,17:00,17:00,17:00,17:00,17:00,01:00,01:00,01:00,01:00,01:00,01:00,01:00,4.168539326
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',FALSE,TRUE,TRUE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,153845,"Gastropubs, Nightlife, Restaurants, American (New), Bars, Sports Bars",Las Vegas,1,36.102928,-115.173847,Tom's Urban,89109,NV,"{'Monday': '7:0-2:0', 'Tuesday': '7:0-2:0', 'Wednesday': '7:0-2:0', 'Thursday': '7:0-2:0', 'Friday': '7:0-3:0', 'Saturday': '7:0-3:0', 'Sunday': '7:0-2:0'}",07:00,07:00,07:00,07:00,07:00,07:00,07:00,03:00,02:00,03:00,02:00,02:00,02:00,02:00,3.661243463
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,FALSE,unknown,unknown,'free',FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,TRUE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,unknown,FALSE,112963,"Bars, Wine Bars, Beer, Wine & Spirits, Beer Bar, Nightlife, Food",Las Vegas,1,36.00920757,-115.1181343,Khoury's Fine Wine & Spirits,89183,NV,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-18:0'}",10:00,10:00,10:00,10:00,10:00,10:00,10:00,22:00,20:00,22:00,18:00,22:00,20:00,22:00,4.671641791
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',FALSE,FALSE,TRUE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,97837,"Latin American, Mexican, Wine Bars, Bars, Restaurants, Nightlife",Las Vegas,1,36.1226902,-115.1701939,Chica,89109,NV,"{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",08:00,08:00,10:00,10:00,08:00,08:00,08:00,00:00,23:00,00:00,23:00,23:00,23:00,23:00,4.269736842
unknown,unknown,'none',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,81619,"Hookah Bars, Bars, Nightlife",Las Vegas,0,36.0125177,-115.1526505,Sitara Hookah Lounge,89183,NV,"{'Monday': '19:0-2:0', 'Tuesday': '19:0-2:0', 'Wednesday': '19:0-2:0', 'Thursday': '19:0-2:0', 'Friday': '19:0-3:0', 'Saturday': '19:0-3:0', 'Sunday': '19:0-2:0'}",19:00,19:00,19:00,19:00,19:00,19:00,19:00,03:00,02:00,03:00,02:00,02:00,02:00,02:00,3.529411765
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,TRUE,unknown,'quiet',unknown,TRUE,'casual',unknown,TRUE,TRUE,2,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,unknown,143676,"Restaurants, Lounges, Nightlife, American (Traditional), American (New), Bars",Las Vegas,0,36.0162554,-115.1187329,Bistro95Ten & Lounge,89123,NV,,,,,,,,,,,,,,,,3.2
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,46361,"Restaurants, Bars, Nightlife, American (Traditional)",Las Vegas,0,36.0720741,-115.1078327,Brewery Bar & Grill,89120,NV,,,,,,,,,,,,,,,,3.5
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'very_loud',unknown,TRUE,unknown,unknown,unknown,TRUE,1,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,113526,"Bars, Gay Bars, Dance Clubs, Nightlife",Las Vegas,0,36.0993277,-115.1284942,Goodtimes Bar & Nightclub,89119,NV,,,,,,,,,,,,,,,,3.16
unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,FALSE,TRUE,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,TRUE,2,TRUE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,FALSE,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,145030,"Hotels & Travel, Active Life, Bars, Nightlife, Swimming Pools, Resorts, Cocktail Bars",Las Vegas,1,36.09938368,-115.1699106,Sky Beach Club,89119,NV,"{'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",10:00,,10:00,10:00,,,,18:00,,18:00,18:00,,,,2.833333333
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,97422,"American (Traditional), Nightlife, Bars, Restaurants",Las Vegas,0,36.0405285,-115.1904204,Bilbo's III Bar & Grill,89139,NV,,,,,,,,,,,,,,,,3.833333333
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,TRUE,unknown,'loud',unknown,FALSE,unknown,unknown,unknown,TRUE,2,FALSE,unknown,unknown,unknown,unknown,'free',FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,TRUE,FALSE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,188352,"Cocktail Bars, Nightlife, Bars",Las Vegas,1,36.1564004,-115.3335562,Onyx Bar,89135,NV,"{'Monday': '16:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:0-0:0', 'Thursday': '16:0-0:0', 'Friday': '16:0-2:0', 'Saturday': '16:0-2:0', 'Sunday': '16:0-0:0'}",16:00,16:00,16:00,16:00,16:00,16:00,16:00,02:00,00:00,02:00,00:00,00:00,00:00,00:00,3.80952381
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,FALSE,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,TRUE,unknown,TRUE,'free',unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,191515,"Restaurants, Barbeque, Nightlife, American (Traditional), Chicken Wings, Burgers, Pubs, Bars",Las Vegas,0,36.1305272,-115.1084585,"Scotty""s Kitchen",89121,NV,"{'Monday': '15:0-23:0', 'Wednesday': '15:0-23:0', 'Thursday': '15:0-23:0', 'Friday': '15:0-0:0', 'Saturday': '15:0-0:0', 'Sunday': '13:0-21:0'}",15:00,15:00,15:00,13:00,15:00,,15:00,00:00,23:00,00:00,21:00,23:00,,23:00,5
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,unknown,unknown,'free',FALSE,FALSE,TRUE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,19624,"Bars, Restaurants, American (Traditional), Nightlife",Las Vegas,1,36.2187557,-115.2645422,Putter's Bar & Grill,89129,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.027777778
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,unknown,unknown,'free',FALSE,FALSE,TRUE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,14930,"Nightlife, Bars",Las Vegas,0,36.1223489,-115.243607,Club Car Lounge,89103,NV,,,,,,,,,,,,,,,,3
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,TRUE,FALSE,unknown,FALSE,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,outdoor,TRUE,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,unknown,67070,"American (New), American (Traditional), Arts & Entertainment, Lounges, Restaurants, Tapas/Small Plates, Breakfast & Brunch, Tapas Bars, Bars, Nightlife, Cocktail Bars, Music Venues",Las Vegas,0,36.1643423,-115.2897075,The Mixx Grill and Lounge,89145,NV,"{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:30', 'Friday': '7:30-23:0', 'Saturday': '7:30-23:0', 'Sunday': '7:30-22:0'}",07:30,08:00,07:30,07:30,08:00,08:00,08:00,23:00,22:00,23:00,22:00,22:30,22:00,22:00,3.681114551
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'quiet',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,unknown,unknown,'free',TRUE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,58386,"Restaurants, Pizza, Nightlife, Bars, Wine Bars, American (New)",Las Vegas,0,36.1672799,-115.2862703,Social Bistro & Wine Bar,89145,NV,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,22:00,21:00,22:00,21:00,22:00,21:00,22:00,3.730769231
